DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Semana epidem. 1º Sintomas(s)
Período:2015
"Município infecção";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"330412 QUATIS";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2;3;1;-;4;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"330414 QUEIMADOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"330415 QUISSAMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;8
"330420 RESENDE";-;304;421;644;568;529;449;454;527;678;616;530;401;227;264;240;227;213;142;109;61;69;63;70;34;23;17;5;7;6;8;4;2;4;5;1;2;9;7;7;5;7;12;7;10;16;14;10;19;42;27;40;44;102;8302
"330430 RIO BONITO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4
"330440 RIO CLARO";-;-;-;-;-;-;-;-;-;-;-;2;3;1;1;-;-;1;1;2;2;6;1;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;26
"330450 RIO DAS FLORES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"330452 RIO DAS OSTRAS";-;1;1;1;-;-;1;1;1;1;1;3;-;6;11;11;21;24;33;51;39;56;64;42;54;49;36;46;43;34;24;34;30;24;23;14;7;7;11;9;9;10;14;11;13;19;16;24;23;12;22;21;10;-;1018
"330455 RIO DE JANEIRO";-;10;6;7;17;16;20;14;18;30;51;39;63;76;113;101;141;131;196;139;130;117;133;93;97;53;58;55;49;40;28;24;27;21;23;15;6;10;9;13;13;9;9;5;15;13;19;14;24;31;27;18;17;6;2409
"330460 SANTA MARIA MADALENA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"330470 SANTO ANTONIO DE PADUA";-;2;-;2;1;1;-;1;3;4;9;10;11;12;8;10;9;8;12;27;31;10;12;11;8;3;8;7;7;7;5;3;4;1;1;1;2;2;1;1;-;1;-;2;12;9;14;9;6;16;4;4;1;-;333
"330475 SAO FRANCISCO DE ITABAPOANA";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;2;3;7;14;4;6;10;4;2;8;6;4;10;5;11;11;8;3;7;4;1;3;8;5;20;40;31;9;4;3;1;1;2;-;262
"330480 SAO FIDELIS";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;1;-;1;2;1;1;1;-;1;1;2;1;-;-;17
"330490 SAO GONCALO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2;-;3;1;-;-;17
"330500 SAO JOAO DA BARRA";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;1;-;1;1;-;1;1;2;1;1;1;-;1;-;-;1;-;-;-;1;-;-;-;-;1;-;1;-;2;1;1;1;-;-;23
"330510 SAO JOAO DE MERITI";-;-;-;-;-;-;1;-;-;-;-;1;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;2;3;2;5;2;-;24
"330513 SAO JOSE DE UBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;-;-;2;-;1;-;1;-;2;-;-;-;1;1;1;-;-;-;-;-;-;1;1;-;-;1;1;-;-;-;-;1;-;18
"330515 SAO JOSE DO VALE DO RIO PRETO";-;-;-;-;-;-;-;-;-;4;16;57;35;99;95;78;60;54;43;41;23;7;14;1;3;8;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;641
"330520 SAO PEDRO DA ALDEIA";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4
"330540 SAPUCAIA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;5;3;-;1;-;1;-;1;3;1;1;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;4;9;12;7;17;15;20;9;9;-;125
"330550 SAQUAREMA";-;-;-;-;-;-;-;-;-;-;-;2;1;-;6;6;-;-;-;-;1;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;22
"330555 SEROPEDICA";-;-;-;-;-;-;-;2;-;-;2;1;-;4;2;1;7;1;4;7;4;3;1;1;1;1;1;5;2;1;-;-;-;2;-;-;-;2;-;-;1;-;-;-;-;-;-;2;2;-;1;2;-;-;63
"330560 SILVA JARDIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"330575 TANGUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"330580 TERESOPOLIS";-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;1;1;1;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;11
"330590 TRAJANO DE MORAES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"330600 TRES RIOS";-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;2;1;1;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"330610 VALENCA";-;-;1;-;-;-;1;-;-;2;1;3;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;12
"330615 VARRE-SAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;1;3;-;1;1;-;3;-;-;-;1;1;1;-;1;-;-;-;-;-;-;-;-;1;1;-;1;1;1;2;-;8;1;2;-;34
"330620 VASSOURAS";-;-;-;-;-;2;1;1;2;5;19;3;3;3;1;-;1;3;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;2;-;-;-;-;55
"330630 VOLTA REDONDA";-;2;2;3;9;3;6;7;14;29;52;61;76;81;97;88;103;98;106;93;53;62;44;27;3;3;-;-;-;-;-;-;-;2;2;-;-;-;-;2;-;1;-;1;-;2;-;1;4;1;2;3;3;-;1146
"350010 ADAMANTINA";-;3;1;5;2;8;21;14;36;74;79;75;102;103;141;95;77;82;60;37;26;22;5;7;10;8;12;3;7;7;7;2;2;3;3;-;1;1;-;-;-;-;-;1;-;1;-;-;3;1;1;4;-;1;1153
"350020 ADOLFO";-;-;1;-;1;1;3;4;3;19;17;9;10;4;4;1;1;2;4;3;1;-;1;1;-;-;-;-;-;-;-;-;1;2;-;1;1;-;-;1;-;1;1;4;1;1;2;2;1;-;3;1;1;1;115
"350030 AGUAI";-;224;175;432;453;524;284;146;113;71;6;2;3;5;4;4;7;2;-;1;-;-;1;-;-;1;-;1;1;-;-;-;-;1;3;-;-;-;1;1;1;1;-;-;1;-;-;1;-;2;-;7;11;53;2543
"350040 AGUAS DA PRATA";-;1;-;6;18;35;43;43;37;19;25;14;11;4;9;3;8;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;278
"350050 AGUAS DE LINDOIA";-;-;-;-;2;2;4;2;9;10;12;7;4;9;8;5;14;5;6;3;1;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;106
"350055 AGUAS DE SANTA BARBARA";-;-;1;-;-;1;-;-;3;1;1;-;1;-;-;2;1;2;-;1;2;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;20
"350060 AGUAS DE SAO PEDRO";-;-;-;-;-;1;1;2;1;6;3;3;2;2;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"350070 AGUDOS";-;-;-;3;7;6;13;21;19;48;63;49;31;52;89;68;60;72;40;28;15;8;4;4;3;5;1;-;-;3;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;1;719
"350075 ALAMBARI";-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"350080 ALFREDO MARCONDES";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;1;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;8
"350090 ALTAIR";-;-;-;-;-;-;-;3;2;1;2;5;2;2;-;7;4;10;11;3;6;3;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63
"350100 ALTINOPOLIS";-;1;-;-;-;4;1;2;-;20;7;4;2;5;12;-;5;5;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;75
"350110 ALTO ALEGRE";-;3;3;1;7;8;1;5;5;9;5;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51
"350115 ALUMINIO";-;-;-;-;-;-;-;1;2;3;1;15;18;18;20;22;16;13;9;4;2;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;1;2;-;2;-;-;156
"350120 ALVARES FLORENCE";-;-;-;-;-;-;3;-;-;-;4;-;1;1;-;1;3;1;4;1;1;2;-;1;-;1;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;29
"350130 ALVARES MACHADO";-;-;-;-;1;-;2;1;-;8;5;2;1;4;14;10;10;9;9;10;6;3;6;4;7;7;2;1;3;2;2;-;1;1;-;-;-;-;-;-;1;-;-;1;2;2;17;11;5;14;3;5;-;-;192
"350140 ALVARO DE CARVALHO";-;-;-;1;1;4;5;2;2;2;1;-;1;2;1;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"350150 ALVINLANDIA";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"350160 AMERICANA";-;4;14;11;24;63;92;104;160;351;451;578;741;568;677;718;673;668;460;350;250;150;122;61;52;27;14;14;8;-;5;-;1;-;-;1;1;-;1;2;-;-;-;-;2;-;1;3;7;17;5;5;3;2;7461
"350170 AMERICO BRASILIENSE";-;-;1;-;2;3;3;4;27;40;42;53;53;47;59;73;128;87;30;8;6;5;7;2;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;682
"350180 AMERICO DE CAMPOS";-;1;-;-;-;-;-;-;-;1;2;2;4;7;3;5;6;7;5;3;1;2;5;2;1;2;3;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;66
"350190 AMPARO";-;10;17;43;61;144;210;380;457;755;855;816;695;467;346;306;391;275;140;77;57;24;19;7;5;1;1;-;1;-;-;-;-;-;-;-;1;-;-;2;-;2;-;1;1;1;1;1;-;-;-;-;-;5;6575
"350200 ANALANDIA";-;-;-;-;-;-;1;-;1;1;3;7;3;4;14;3;2;4;3;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;49
"350210 ANDRADINA";-;2;1;2;7;4;3;6;10;18;10;16;33;47;67;107;93;197;201;165;168;125;56;16;22;13;8;14;6;14;9;9;7;8;8;8;10;24;20;12;9;18;16;19;24;19;26;24;28;35;35;30;24;-;1853
"350220 ANGATUBA";-;1;-;1;-;-;-;1;1;4;6;11;7;7;17;17;15;5;8;8;1;5;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;119
"350230 ANHEMBI";-;-;-;-;-;-;-;-;-;1;5;22;28;16;12;10;9;4;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;111
"350240 ANHUMAS";-;-;-;-;-;-;-;-;-;-;-;1;-;-;5;2;9;17;9;5;7;10;5;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;74
"350250 APARECIDA";-;-;2;-;3;5;6;4;19;38;71;101;134;130;110;158;241;149;132;92;70;55;37;19;18;9;8;1;1;1;2;1;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;3;1;2;1;-;-;1627
"350260 APARECIDA D'OESTE";-;3;11;14;7;15;7;7;3;1;1;8;6;10;7;12;12;17;6;9;2;4;-;-;-;1;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;168
"350270 APIAI";-;-;-;-;-;-;-;-;3;3;1;-;2;3;1;1;1;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"350275 ARACARIGUAMA";-;-;1;-;-;1;1;1;9;10;14;19;8;9;26;22;23;12;11;3;3;3;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;183
"350280 ARACATUBA";-;21;31;36;50;46;37;40;53;74;125;125;101;83;93;115;123;115;121;71;54;48;21;30;14;17;10;7;8;5;6;1;1;1;3;3;3;9;-;1;3;2;-;2;2;1;4;2;3;4;6;2;3;17;1753
"350290 ARACOIABA DA SERRA";-;-;1;1;11;5;9;3;6;9;6;5;4;1;2;4;3;1;4;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;80
"350300 ARAMINA";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"350310 ARANDU";-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"350315 ARAPEI";-;-;-;-;1;2;1;3;8;18;20;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;57
"350320 ARARAQUARA";-;21;31;66;96;84;171;248;359;477;720;812;581;335;52;35;28;108;144;103;94;85;53;46;37;28;9;5;15;9;4;1;6;3;1;4;1;7;1;4;5;6;1;6;15;12;10;3;3;5;10;2;11;17;4990
"350330 ARARAS";-;5;5;10;11;19;37;35;77;139;169;142;169;214;244;259;219;233;203;154;98;58;61;19;26;12;5;2;3;4;2;-;1;2;-;-;-;-;-;2;-;-;1;-;-;-;-;2;2;-;2;-;1;-;2647
"350335 ARCO-IRIS";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"350340 AREALVA";-;-;1;14;3;44;31;19;16;20;16;10;15;16;21;23;23;30;15;10;2;3;3;-;4;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;341
"350350 AREIAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"350360 AREIOPOLIS";-;-;-;-;1;1;4;18;43;48;75;92;60;26;24;31;17;8;8;8;1;5;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;472
"350370 ARIRANHA";-;1;-;1;6;7;18;23;22;19;27;29;14;8;3;7;7;6;6;5;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;214
"350380 ARTUR NOGUEIRA";-;1;1;1;12;30;20;66;88;109;115;97;76;40;60;29;11;2;1;-;4;-;1;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;2;3;-;-;-;-;-;775
"350390 ARUJA";-;-;-;2;1;1;2;10;13;25;33;25;25;16;20;17;5;6;3;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;209
"350395 ASPASIA";-;-;-;-;-;1;-;-;-;-;-;-;1;5;3;7;3;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;-;2;-;30
"350400 ASSIS";-;6;6;31;93;80;139;220;252;330;473;510;460;331;416;343;333;271;131;38;33;17;8;13;8;1;1;2;4;2;1;1;-;2;-;-;-;-;1;1;-;1;-;1;-;-;2;1;1;1;-;-;2;2;4569
"350410 ATIBAIA";-;3;-;2;2;11;22;24;43;61;73;74;73;86;119;83;80;80;62;46;24;19;7;1;3;-;2;-;-;2;2;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;2;1;3;1;-;1015
"350420 AURIFLAMA";-;-;1;-;2;1;5;10;5;13;9;5;17;11;8;8;13;9;6;13;6;11;10;6;12;3;4;1;1;-;1;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;195
"350430 AVAI";-;26;15;10;18;24;13;15;11;14;25;17;12;4;11;6;4;2;3;1;-;-;3;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;46;52;11;27;377
"350440 AVANHANDAVA";-;-;-;4;6;8;3;1;4;7;8;6;2;2;7;7;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;69
"350450 AVARE";-;-;-;-;-;-;4;7;5;8;15;18;13;35;25;24;23;21;12;2;1;-;1;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;217
"350460 BADY BASSITT";-;-;1;-;1;8;8;5;6;9;12;16;11;23;27;44;37;45;20;35;38;14;7;15;8;3;-;-;1;-;-;-;2;-;-;1;-;-;-;-;1;-;-;4;3;1;1;1;3;-;-;-;-;-;411
"350470 BALBINOS";-;-;-;-;1;-;2;1;5;1;4;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"350480 BALSAMO";-;2;-;4;6;22;31;23;21;26;49;17;27;18;13;8;4;5;15;10;6;5;3;3;3;2;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;327
"350490 BANANAL";-;-;-;-;-;12;4;8;9;6;11;11;5;11;28;33;16;3;9;3;1;-;3;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;176
"350500 BARAO DE ANTONINA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"350510 BARBOSA";-;-;-;3;-;3;-;-;9;8;9;11;12;4;5;2;5;18;5;8;5;4;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;-;122
"350520 BARIRI";-;-;-;-;-;1;2;2;-;4;2;5;4;6;10;20;12;25;13;10;6;1;2;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;127
"350530 BARRA BONITA";-;-;-;-;-;-;-;-;1;1;2;1;4;4;14;8;10;7;3;2;1;2;1;2;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;66
"350540 BARRA DO TURVO";-;-;-;-;-;-;2;-;-;1;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"350550 BARRETOS";-;2;3;4;4;9;10;16;29;34;60;48;16;24;54;49;41;63;57;35;26;39;21;17;16;14;4;3;5;9;7;1;-;2;-;3;-;1;-;2;3;3;2;1;-;5;6;5;9;12;7;6;6;5;798
"350560 BARRINHA";-;-;-;-;-;-;3;1;1;1;1;-;1;2;-;2;4;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"350570 BARUERI";-;1;1;10;30;43;66;100;152;477;360;239;96;37;39;43;44;41;15;8;1;1;-;-;2;2;-;-;-;-;-;-;-;1;1;-;-;-;-;4;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1815
"350580 BASTOS";-;4;1;-;8;6;7;8;18;16;37;36;35;37;37;21;31;27;22;19;14;14;6;10;10;9;3;1;-;3;5;3;2;3;5;1;3;-;-;2;-;-;1;-;-;1;1;-;-;-;1;-;-;-;468
"350590 BATATAIS";-;-;-;-;2;2;1;2;7;16;13;25;12;23;14;16;15;16;30;15;17;12;8;8;7;5;6;4;1;3;-;-;-;1;4;2;-;1;1;1;7;10;16;7;10;4;10;18;32;35;66;43;15;-;563
"350600 BAURU";-;5;10;49;76;155;271;360;511;655;727;857;677;600;716;547;541;555;402;294;152;109;127;79;51;31;18;9;5;10;4;4;6;4;-;2;2;2;1;1;2;-;-;1;3;1;9;7;9;7;12;11;6;2;8695
"350610 BEBEDOURO";-;87;102;124;172;194;149;193;290;377;386;606;457;469;586;451;482;472;334;201;80;26;6;4;8;2;1;2;2;-;1;4;1;1;1;1;3;-;1;-;1;-;-;1;-;-;-;-;2;1;1;-;3;52;6337
"350620 BENTO DE ABREU";-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"350630 BERNARDINO DE CAMPOS";-;-;-;-;-;-;4;-;1;1;11;10;17;9;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59
"350635 BERTIOGA";-;3;2;9;4;10;6;6;16;17;12;20;16;15;23;17;31;25;22;28;8;7;14;9;35;19;24;5;3;6;5;9;3;4;1;2;2;1;1;1;-;1;3;1;-;3;3;4;3;12;5;1;1;1;479
"350640 BILAC";-;-;1;-;1;-;-;2;4;2;2;5;1;3;11;7;7;21;9;2;7;3;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;3;3;5;5;7;14;8;21;28;14;10;3;-;213
"350650 BIRIGUI";-;6;9;23;39;42;64;88;92;109;117;187;217;242;362;442;425;357;355;280;229;193;91;109;107;68;27;9;12;21;10;7;11;5;7;5;1;4;8;8;5;7;5;3;7;22;22;14;19;30;25;27;21;5;4600
"350660 BIRITIBA-MIRIM";-;-;-;-;-;-;1;1;-;-;-;2;1;1;3;1;1;1;-;1;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"350670 BOA ESPERANCA DO SUL";-;3;4;2;3;4;13;2;9;8;6;1;3;3;3;7;11;8;5;6;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;108
"350680 BOCAINA";-;-;-;-;1;-;1;4;4;3;5;12;11;9;5;9;2;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;73
"350690 BOFETE";-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"350700 BOITUVA";-;-;-;1;3;30;23;33;43;59;77;84;93;80;86;70;73;50;28;12;4;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;854
