DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Semana epidem. 1º Sintomas(s)
Período:2019
"Município infecção";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"315880 SANTANA DO JACARE";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"315890 SANTANA DO MANHUACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"315895 SANTANA DO PARAISO";-;1;1;2;1;1;-;-;1;1;-;2;3;5;3;3;1;1;1;3;3;8;6;3;5;2;1;1;1;3;2;-;-;2;1;-;1;-;-;-;-;1;2;1;-;1;1;-;-;2;1;1;4;-;83
"315900 SANTANA DO RIACHO";-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;3;4;4;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"315935 SANTA RITA DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"315950 SANTA RITA DO ITUETO";-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"315960 SANTA RITA DO SAPUCAI";-;-;-;-;-;-;2;-;-;-;2;-;3;2;1;-;5;4;2;2;4;5;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"315970 SANTA ROSA DA SERRA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"315980 SANTA VITORIA";-;-;-;-;1;3;-;1;-;1;1;3;7;9;5;7;8;3;-;1;1;1;3;2;2;2;1;2;-;-;2;-;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;73
"315990 SANTO ANTONIO DO AMPARO";-;-;-;-;-;-;2;1;2;-;4;-;1;2;7;2;11;15;8;5;2;4;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;69
"316000 SANTO ANTONIO DO AVENTUREIRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316010 SANTO ANTONIO DO GRAMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;1;3;4;4;1;1;2;3;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"316020 SANTO ANTONIO DO ITAMBE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316030 SANTO ANTONIO DO JACINTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;4;2;-;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"316040 SANTO ANTONIO DO MONTE";-;1;-;-;-;-;1;-;1;-;-;2;2;1;3;5;3;8;16;21;13;4;4;9;6;5;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;106
"316045 SANTO ANTONIO DO RETIRO";-;-;-;-;-;-;-;-;-;-;-;1;-;2;4;2;5;7;4;3;2;-;-;1;2;-;1;4;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40
"316060 SANTO HIPOLITO";-;-;-;-;-;-;-;2;1;-;-;1;9;8;7;7;6;1;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46
"316070 SANTOS DUMONT";-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;2;-;1;5;4;5;4;1;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;33
"316090 SAO BRAS DO SUACUI";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316095 SAO DOMINGOS DAS DORES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316100 SAO DOMINGOS DO PRATA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
"316110 SAO FRANCISCO";-;2;9;17;32;29;41;59;63;45;42;39;37;58;63;45;62;65;61;67;22;7;5;5;1;1;-;1;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;881
"316120 SAO FRANCISCO DE PAULA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;4
"316130 SAO FRANCISCO DE SALES";-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;7
"316165 SAO GERALDO DO BAIXIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;2;-;-;-;1;2;-;-;-;-;-;1;4;-;2;-;1;2;1;3;2;-;-;-;1;-;-;25
"316170 SAO GONCALO DO ABAETE";-;-;-;-;-;-;-;1;-;-;1;-;2;2;1;2;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"316180 SAO GONCALO DO PARA";-;-;-;4;1;1;5;6;5;8;6;11;18;10;9;25;31;51;53;59;35;23;14;3;8;2;1;1;1;1;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;397
"316190 SAO GONCALO DO RIO ABAIXO";-;-;-;-;-;1;-;-;-;-;-;-;-;3;2;8;3;5;6;4;4;10;2;3;2;2;2;3;1;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;1;1;-;-;-;-;-;-;-;-;66
"316200 SAO GONCALO DO SAPUCAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"316210 SAO GOTARDO";-;-;1;-;1;2;2;1;6;6;6;8;20;18;29;15;28;38;32;49;61;57;53;55;58;21;16;3;1;1;2;-;-;1;2;1;-;1;1;-;-;-;-;-;-;-;1;1;-;-;-;2;-;-;600
"316220 SAO JOAO BATISTA DO GLORIA";-;-;-;-;1;1;-;-;2;2;3;2;2;7;7;13;9;4;6;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;64
"316225 SAO JOAO DA LAGOA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;4;6;7;2;5;3;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"316240 SAO JOAO DA PONTE";-;-;-;1;2;4;1;1;2;2;3;1;1;-;-;1;2;9;39;37;34;36;25;11;5;1;-;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;223
"316245 SAO JOAO DAS MISSOES";-;-;-;-;-;-;-;-;-;-;-;1;10;7;9;10;10;7;8;9;15;13;2;7;1;2;1;1;1;-;-;-;1;1;-;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;123
"316250 SAO JOAO DEL REI";-;-;-;-;-;-;1;1;4;2;6;7;7;8;7;16;27;40;54;53;64;59;62;32;4;7;11;7;3;2;1;-;-;-;-;-;1;-;-;1;-;1;2;2;2;-;-;-;1;-;2;-;-;-;497
"316255 SAO JOAO DO MANHUACU";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316257 SAO JOAO DO MANTENINHA";-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;2;1;5;3;6;3;2;6;9;2;1;6;6;-;1;4;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;66
"316260 SAO JOAO DO ORIENTE";-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316265 SAO JOAO DO PACUI";-;-;-;-;-;-;-;2;1;1;-;-;-;-;1;1;-;1;1;1;2;2;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"316270 SAO JOAO DO PARAISO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"316280 SAO JOAO EVANGELISTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316290 SAO JOAO NEPOMUCENO";-;-;-;-;1;2;7;7;7;21;23;94;86;108;68;93;58;97;83;58;39;41;19;20;8;4;2;1;3;2;1;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;956
"316292 SAO JOAQUIM DE BICAS";-;1;-;-;-;2;-;-;-;-;2;-;11;6;5;4;4;3;2;-;1;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45
"316294 SAO JOSE DA BARRA";-;-;-;-;-;-;-;-;-;-;-;-;6;3;1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"316295 SAO JOSE DA LAPA";-;-;-;-;-;-;-;-;-;-;-;1;-;3;7;11;10;20;14;17;12;10;7;4;3;-;2;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;125
"316300 SAO JOSE DA SAFIRA";-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316310 SAO JOSE DA VARGINHA";-;-;-;-;-;-;1;2;1;-;2;1;-;-;-;1;1;3;9;3;5;9;6;2;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;1;2;6;1;2;2;2;2;-;70
"316330 SAO JOSE DO DIVINO";-;-;-;-;-;-;-;-;1;1;-;-;-;-;3;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"316340 SAO JOSE DO GOIABAL";-;-;-;-;-;1;-;-;-;-;-;-;11;9;10;10;9;7;16;7;4;2;4;2;-;-;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;97
"316350 SAO JOSE DO JACURI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;-;3;-;1;-;3;6;6;2;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
"316370 SAO LOURENCO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"316380 SAO MIGUEL DO ANTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"316390 SAO PEDRO DA UNIAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316400 SAO PEDRO DOS FERROS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;2;3;4;4;1;3;2;-;2;2;1;-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;3;4;3;11;12;10;8;11;3;-;98
"316410 SAO PEDRO DO SUACUI";-;-;-;-;-;-;-;-;-;1;6;1;3;2;9;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"316420 SAO ROMAO";-;4;5;5;-;8;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;25
"316430 SAO ROQUE DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316450 SAO SEBASTIAO DO MARANHAO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"316460 SAO SEBASTIAO DO OESTE";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316470 SAO SEBASTIAO DO PARAISO";-;35;61;126;191;257;186;139;98;91;46;66;68;64;42;38;35;27;24;24;19;6;9;8;3;3;3;4;2;1;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;5;16;-;1703
"316500 SAO TIAGO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316510 SAO TOMAS DE AQUINO";-;-;-;-;2;3;5;7;8;11;12;18;18;30;10;10;11;4;5;1;1;3;3;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;164
"316520 SAO THOME DAS LETRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316530 SAO VICENTE DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316540 SAPUCAI-MIRIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316553 SARZEDO";-;-;2;4;7;4;8;19;7;11;5;2;24;27;5;1;2;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;132
"316555 SETUBINHA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;8;3;4;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"316560 SENADOR CORTES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;3;6;9;9;-;2;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"316570 SENADOR FIRMINO";-;-;-;-;1;2;1;1;1;-;2;-;1;-;1;-;-;-;-;1;-;5;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;2;-;-;1;-;-;-;-;1;-;-;28
"316580 SENADOR JOSE BENTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316610 SENHORA DO PORTO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316620 SENHORA DOS REMEDIOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316630 SERICITA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;1;-;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"316650 SERRA AZUL DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316670 SERRA DOS AIMORES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"316680 SERRA DO SALITRE";-;-;1;-;-;-;1;-;1;-;2;1;-;2;10;4;3;8;15;17;14;5;1;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;90
"316690 SERRANIA";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316695 SERRANOPOLIS DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316710 SERRO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;1;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"316720 SETE LAGOAS";-;-;-;1;2;-;2;3;-;-;4;16;48;90;325;606;466;681;636;671;482;477;400;134;58;40;20;2;-;1;1;-;-;1;1;-;-;2;-;-;-;-;1;1;-;-;1;-;2;-;1;-;-;-;5176
"316730 SILVEIRANIA";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"316760 SIMONESIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316770 SOBRALIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316780 SOLEDADE DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316790 TABULEIRO";-;-;-;-;-;-;-;1;1;2;8;14;10;23;15;6;6;8;7;2;6;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;112
"316800 TAIOBEIRAS";-;1;1;-;4;1;1;2;1;2;2;1;4;3;4;5;9;18;9;9;13;13;18;14;9;5;3;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;156
"316805 TAPARUBA";-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;1;4;4;6;7;16;9;13;18;14;4;9;4;-;-;-;-;1;1;-;-;-;-;-;2;2;-;1;-;-;-;-;-;-;-;-;1;-;-;122
"316820 TAPIRAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316830 TAQUARACU DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;4;2;2;9;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"316840 TARUMIRIM";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316850 TEIXEIRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316860 TEOFILO OTONI";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;1;1;3;-;2;1;9;3;2;6;-;4;-;-;2;-;-;-;-;1;-;-;1;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;42
"316870 TIMOTEO";-;1;3;8;7;8;7;7;5;5;7;1;2;2;4;2;4;7;10;15;7;7;10;12;6;12;4;7;1;5;-;6;1;-;-;3;1;3;-;2;-;2;1;1;1;2;1;1;2;5;2;5;2;-;217
"316880 TIRADENTES";-;-;-;-;-;-;-;-;1;1;-;3;6;9;19;18;19;30;24;19;15;5;7;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;180
"316890 TIROS";-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;2;-;2;-;1;1;3;-;1;4;1;2;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
"316900 TOCANTINS";-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"316910 TOLEDO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316920 TOMBOS";-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;4;2;1;1;3;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"316930 TRES CORACOES";-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;2;1;5;8;13;6;18;8;7;2;4;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;81
"316935 TRES MARIAS";-;17;20;15;19;14;24;13;11;5;10;14;8;9;5;1;3;-;-;2;2;5;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;-;204
"316940 TRES PONTAS";-;3;4;3;2;6;9;29;22;25;29;40;71;100;120;129;156;157;172;168;117;83;32;21;19;7;7;2;1;1;2;1;-;-;-;-;-;-;-;1;-;1;-;-;1;1;-;-;1;-;-;-;1;-;1544
"316950 TUMIRITINGA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;4;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;4;2;4;4;-;2;6;2;2;5;11;-;57
"316960 TUPACIGUARA";-;1;-;-;1;-;1;2;2;-;2;1;2;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"316970 TURMALINA";-;-;1;-;1;1;2;1;2;2;1;-;3;4;3;2;3;12;9;6;8;8;11;6;10;11;4;3;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;120
"316980 TURVOLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316990 UBA";-;-;3;6;8;5;4;9;5;8;1;6;4;5;6;8;10;51;24;26;29;25;28;25;16;18;11;5;5;8;3;6;2;1;4;4;2;4;2;6;-;3;7;3;6;-;-;2;1;4;9;2;3;-;433
