DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Semana epidem. 1º Sintomas(s)
Período:2020
"Município infecção";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"313760 LAGOA SANTA";-;1;3;6;4;9;5;11;7;19;8;21;12;9;13;6;16;12;7;8;9;8;6;4;9;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;217
"313770 LAJINHA";-;-;-;-;-;-;-;-;2;3;1;6;-;3;9;4;12;8;7;10;5;6;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;79
"313780 LAMBARI";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"313810 LASSANCE";-;-;-;1;-;-;-;1;3;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"313820 LAVRAS";-;-;-;-;1;-;-;-;2;1;1;1;1;3;2;6;4;1;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;29
"313830 LEANDRO FERREIRA";-;-;-;-;-;-;-;1;2;-;-;1;-;3;-;2;1;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"313835 LEME DO PRADO";-;9;10;11;8;9;6;10;9;3;3;2;-;2;-;4;2;2;1;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;98
"313840 LEOPOLDINA";-;-;-;1;-;1;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;8
"313862 LIMEIRA DO OESTE";-;2;3;-;4;-;8;4;4;7;5;4;4;6;2;12;8;7;7;15;10;13;-;6;3;2;2;4;1;1;1;2;-;-;2;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;1;-;-;153
"313865 LONTRA";-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;2;-;2;-;-;14
"313868 LUISLANDIA";-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;1;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;11
"313880 LUZ";-;-;-;-;-;-;1;-;1;-;-;1;1;-;-;3;2;3;2;1;2;-;-;1;-;-;1;2;1;-;2;2;-;3;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31
"313890 MACHACALIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;8
"313900 MACHADO";-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"313910 MADRE DE DEUS DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"313920 MALACACHETA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;2;1;1;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"313925 MAMONAS";-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"313940 MANHUACU";-;-;-;-;-;1;-;2;-;-;2;2;-;-;-;-;2;3;2;3;1;2;1;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;25
"313950 MANHUMIRIM";-;-;-;-;-;-;-;1;-;1;1;-;2;2;9;20;14;13;14;11;7;4;7;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;110
"313960 MANTENA";-;2;6;23;34;31;22;33;10;14;29;59;9;5;6;13;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;303
"313970 MARAVILHAS";-;2;8;1;4;3;-;1;3;2;4;-;2;1;-;1;2;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37
"313980 MAR DE ESPANHA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"313990 MARIA DA FE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"314000 MARIANA";-;-;1;-;-;-;-;2;2;1;1;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;15
"314010 MARILAC";-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;2;5;1;-;-;3;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"314015 MARIO CAMPOS";-;-;-;-;3;2;-;1;1;2;2;3;1;2;-;2;-;1;3;2;1;-;-;-;2;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31
"314030 MARLIERIA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"314050 MARTINHO CAMPOS";-;1;2;3;3;2;-;1;3;2;6;6;12;5;1;-;1;1;1;2;-;-;1;-;3;5;-;-;-;4;1;-;-;-;-;1;-;-;-;1;2;-;-;-;2;-;1;3;-;1;1;-;1;-;79
"314055 MATA VERDE";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;7;10;14;7;7;4;6;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60
"314070 MATEUS LEME";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"314080 MATIAS BARBOSA";-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;6
"314085 MATIAS CARDOSO";-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"314100 MATO VERDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"314110 MATOZINHOS";-;3;2;2;3;2;2;3;5;4;6;5;3;1;8;7;7;4;9;2;5;4;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;1;-;94
"314120 MATUTINA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"314140 MEDINA";-;2;6;6;2;6;3;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"314150 MENDES PIMENTEL";-;-;-;-;-;1;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"314170 MESQUITA";-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;3;3;2;-;-;2;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;19
"314180 MINAS NOVAS";-;1;1;2;-;1;1;3;2;5;2;1;1;3;3;2;3;8;7;10;16;13;13;14;9;5;4;6;2;3;3;1;3;1;-;1;-;-;-;-;-;-;3;2;-;-;-;-;1;-;1;1;1;-;159
"314200 MIRABELA";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;1;-;2;1;1;1;1;1;-;-;-;-;-;-;-;13
"314210 MIRADOURO";-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"314220 MIRAI";-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;3;-;1;2;1;1;2;7;2;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;26
"314225 MIRAVANIA";-;1;4;6;2;1;1;1;1;3;4;1;4;1;-;1;-;2;1;5;-;-;-;2;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43
"314260 MONSENHOR PAULO";-;-;-;-;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"314270 MONTALVANIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;2;7;5;4;2;1;-;1;1;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;32
"314280 MONTE ALEGRE DE MINAS";-;2;4;4;6;7;2;2;1;-;1;1;2;1;1;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;39
"314290 MONTE AZUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"314300 MONTE BELO";-;-;-;-;1;-;-;1;1;-;1;-;-;-;-;2;-;1;-;6;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"314310 MONTE CARMELO";-;1;-;1;-;1;-;-;1;1;1;1;2;4;6;5;1;-;1;3;3;5;5;4;3;-;6;6;3;2;2;1;-;1;1;2;2;1;3;6;1;1;2;2;-;1;-;1;2;-;2;5;2;3;107
"314315 MONTE FORMOSO";-;-;-;-;-;-;-;-;1;-;-;-;9;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"314320 MONTE SANTO DE MINAS";-;-;1;2;1;1;5;3;5;2;3;-;3;2;6;9;5;7;5;2;3;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;68
"314330 MONTES CLAROS";-;-;3;3;-;1;2;-;1;-;1;1;-;-;1;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"314340 MONTE SIAO";-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"314350 MORADA NOVA DE MINAS";-;3;1;3;-;1;-;2;1;-;4;2;3;5;2;4;3;-;6;3;1;1;2;1;1;-;1;-;-;-;-;-;-;-;1;-;-;-;1;1;1;1;-;1;-;-;1;-;3;-;-;-;-;-;60
"314370 MORRO DO PILAR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"314390 MURIAE";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;6
"314400 MUTUM";-;10;34;44;47;46;67;34;58;38;62;40;34;12;22;8;13;6;15;2;8;-;2;-;1;1;1;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;1;2;-;613
"314410 MUZAMBINHO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;-;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"314420 NACIP RAYDAN";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;2;6;5;1;4;3;2;1;4;-;-;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38
"314430 NANUQUE";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"314435 NAQUE";-;-;-;-;1;2;-;1;-;2;-;-;-;-;1;1;-;-;-;2;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"314437 NATALANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;3;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"314460 NEPOMUCENO";-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"314467 NOVA BELEM";-;-;-;-;-;-;-;-;-;-;2;6;5;-;1;14;7;4;9;7;8;1;1;5;3;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;75
"314470 NOVA ERA";-;-;-;-;-;-;1;1;2;1;1;1;1;4;3;2;-;4;11;9;5;1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51
"314480 NOVA LIMA";-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;2;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"314490 NOVA MODICA";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;2;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"314500 NOVA PONTE";-;-;-;-;-;-;-;-;1;-;-;2;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"314510 NOVA RESENDE";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"314520 NOVA SERRANA";-;1;1;1;1;7;5;17;17;23;31;48;30;31;27;31;47;62;45;31;36;30;28;15;22;15;15;13;6;10;10;8;11;3;6;6;2;1;6;4;7;2;-;4;-;5;-;1;1;1;1;-;-;1;726
"314530 NOVO CRUZEIRO";-;-;1;-;2;1;-;1;-;-;1;-;1;1;1;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;14
"314535 NOVO ORIENTE DE MINAS";-;5;14;14;25;28;46;42;42;14;17;12;7;2;3;1;5;3;2;6;3;1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;297
"314537 NOVORIZONTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"314560 OLIVEIRA";-;-;-;-;-;-;-;-;-;1;1;-;2;-;4;4;4;3;1;3;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;30
"314580 ONCA DE PITANGUI";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"314585 ORATORIOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"314590 OURO BRANCO";-;-;1;-;-;-;-;-;-;-;-;1;-;2;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"314610 OURO PRETO";-;-;-;-;-;1;-;-;-;-;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;7
"314620 OURO VERDE DE MINAS";-;-;-;-;-;-;-;-;1;5;4;8;2;2;2;5;1;5;-;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40
"314625 PADRE CARVALHO";-;2;3;9;1;1;2;6;2;2;5;4;7;1;-;3;4;3;-;2;1;1;2;7;1;-;-;-;1;1;-;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;79
"314630 PADRE PARAISO";-;-;-;-;-;-;-;-;1;1;-;6;2;9;13;13;4;10;3;2;3;4;3;5;4;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;87
"314640 PAINEIRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"314650 PAINS";-;-;-;-;-;-;2;-;-;-;-;-;2;5;4;7;2;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"314655 PAI PEDRO";-;-;-;-;-;-;-;4;3;-;-;-;-;-;-;-;-;-;2;3;4;2;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"314670 PALMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"314675 PALMOPOLIS";-;-;-;2;1;4;19;16;5;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53
"314690 PAPAGAIOS";-;-;2;4;2;4;11;6;4;7;12;15;18;15;17;52;62;55;34;19;22;13;5;6;6;4;1;3;4;-;-;-;2;-;1;2;2;1;-;1;1;-;-;-;1;2;-;-;-;-;1;1;1;1;420
"314700 PARACATU";-;2;3;12;10;8;8;5;13;5;27;34;19;16;14;12;11;24;15;31;15;18;21;11;18;8;13;16;12;9;11;10;11;33;14;16;17;4;7;5;2;4;6;1;1;6;2;3;2;7;4;4;3;-;583
"314710 PARA DE MINAS";2;14;14;36;43;44;59;101;136;189;248;247;304;315;410;379;333;245;167;104;76;35;22;16;9;13;12;9;3;1;-;2;-;1;-;-;-;-;-;2;-;1;2;-;2;3;-;2;1;1;3;5;4;4;3619
"314720 PARAGUACU";-;1;1;2;4;11;18;10;12;31;13;18;34;30;31;34;46;40;26;29;15;6;5;2;3;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;426
"314730 PARAISOPOLIS";-;-;-;-;-;-;-;-;-;-;2;1;2;1;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"314740 PARAOPEBA";-;-;-;-;1;-;-;-;1;-;-;-;3;1;4;3;4;3;1;4;1;4;1;-;3;2;1;1;1;2;1;2;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;48
"314760 PASSA QUATRO";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"314790 PASSOS";-;2;4;3;1;1;7;2;8;5;8;4;4;6;9;13;17;27;27;16;22;5;-;3;8;2;1;2;-;-;-;-;1;-;1;-;3;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;8;-;222
"314795 PATIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"314800 PATOS DE MINAS";-;6;14;2;10;8;5;7;7;5;10;31;29;13;27;38;33;34;40;26;39;32;30;30;15;20;19;14;6;8;4;-;1;5;7;3;3;1;2;-;-;-;-;-;1;2;5;-;-;-;-;2;3;-;597
"314810 PATROCINIO";-;1;2;2;4;1;2;5;1;1;2;6;11;6;7;2;7;6;8;4;8;6;5;4;2;5;4;2;3;1;1;1;3;-;1;-;2;1;-;2;-;-;-;-;1;1;2;-;-;1;3;1;1;-;139
"314830 PAULA CANDIDO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"314840 PAULISTAS";-;-;-;-;-;-;2;3;2;5;3;6;7;9;6;12;11;6;13;5;5;1;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;101
"314850 PAVAO";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;3;1;2;3;2;2;1;2;-;-;-;2;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"314860 PECANHA";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"314870 PEDRA AZUL";-;1;-;3;7;17;10;12;22;22;18;7;-;-;2;-;2;-;1;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;127
"314910 PEDRALVA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"314920 PEDRINOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"314930 PEDRO LEOPOLDO";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;10;6;3;4;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"314950 PEQUERI";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"314960 PEQUI";-;-;-;-;-;1;3;-;-;-;1;3;-;-;2;2;3;4;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;25
"314970 PERDIGAO";-;3;3;1;1;6;7;4;19;30;20;33;26;16;22;30;12;10;14;8;7;2;5;3;-;-;-;-;1;1;2;1;1;1;-;-;-;-;-;-;-;-;1;1;-;-;1;-;1;2;2;2;-;-;299
"314980 PERDIZES";-;2;1;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;8
